Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","2.5","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","8","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.85","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.53","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","838","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","137","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","968","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","968","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","18.95","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","71","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.42","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.78","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","45","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","65","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","65","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","16.1","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","55","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.51","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.45","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","109","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","119","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","119","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","1.47","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","5","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.51","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.3","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","33","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","38","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","38","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","5.42","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","22","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.76","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.56","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","339","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","42","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","374","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","370","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","35.17","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","123","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.86","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.44","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","1.69","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","8","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.52","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.6","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","65","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","68","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","68","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","1.24","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","4","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.42","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.28","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","436","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","146","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","58","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","69","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","455","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","451","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","22.93","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","82","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.77","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.49","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1839","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","779","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","359","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2275","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","96","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2179","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","32.66","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","122","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","14.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.89","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","18","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","19","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","19","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","1.57","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","5","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.53","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.33","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
